72.00,1.07,40
72.00,1.10,87
72.00,1.10,127
72.00,1.10,148
72.00,1.10,149
72.00,1.10,133
72.00,1.10,105
72.00,1.10,75
72.00,1.10,47
72.00,1.10,22
72.00,1.10,2
72.00,1.10,-14
72.00,1.10,-27
72.00,1.10,-30
72.00,1.10,-24
72.00,1.10,-15
72.00,1.10,-6
72.00,1.10,11
72.00,1.10,35
72.00,1.10,59
72.00,1.08,77
72.00,1.08,84
72.00,1.08,83
72.00,1.08,76
72.00,1.08,67
72.00,1.08,62
72.00,1.08,62
72.00,1.08,67
72.00,1.08,70
72.00,1.08,68
72.00,1.08,65
72.00,1.08,63
72.00,1.08,57
72.00,1.08,53
72.00,1.08,54
72.00,1.08,57
72.00,1.10,61
72.00,1.10,62
72.00,1.10,58
72.00,1.10,52
72.00,1.10,47
72.00,1.10,41
72.00,1.10,39
72.00,1.10,41
72.00,1.10,41
72.00,1.10,39
72.00,1.10,41
72.00,1.10,47
72.00,1.10,51
72.00,1.10,53
72.00,1.10,54
72.00,1.10,54
72.00,1.10,54
72.00,1.10,53
72.00,1.10,51
72.00,1.10,49
72.00,1.10,49
72.00,1.10,52
72.00,1.10,56
72.00,1.10,58
72.00,1.05,62
72.00,1.05,67
72.00,1.05,72
72.00,1.05,70
72.00,1.05,59
72.00,1.05,44
72.00,1.05,28
72.00,1.05,12
72.00,1.05,2
72.00,1.05,2
72.00,1.05,10
72.00,1.05,23
72.00,1.05,37
72.00,1.05,51
72.00,1.11,66
72.00,1.11,76
72.00,1.11,78
72.00,1.11,69
72.00,1.11,59
72.00,1.17,65
72.00,1.17,104
72.00,1.17,175
72.00,1.17,246
72.00,1.17,263
72.00,1.17,197
72.00,1.17,72
72.00,1.17,-64
72.00,1.17,-176
72.00,1.17,-242
72.00,1.17,-260
72.00,1.17,-232
72.00,1.17,-160
72.00,1.17,-57
72.00,1.17,55
72.00,1.11,158
72.00,1.11,235
72.00,1.11,277
72.00,1.11,287
72.00,1.11,264
72.00,1.11,211
72.00,1.11,139
72.00,1.11,65
72.00,1.11,0
72.00,1.11,-51
72.00,1.11,-81
72.00,1.11,-88
72.00,1.11,-73
72.00,1.11,-37
72.00,1.11,13
72.00,1.11,65
72.00,1.11,109
72.00,1.11,140
72.00,1.11,153
72.00,1.11,149
72.00,1.11,133
72.00,1.11,108
72.00,1.11,78
72.00,1.11,48
72.00,1.11,18
72.00,1.11,-7
72.00,1.11,-26
72.00,1.11,-37
72.00,1.11,-35
72.00,1.11,-24
72.00,1.11,-10
72.00,1.11,5
72.00,1.11,17
72.00,1.11,28
72.00,1.11,46
72.00,1.07,66
72.00,1.07,83
72.00,1.07,91
72.00,1.07,90
72.00,1.07,82
72.00,1.07,74
72.00,1.07,71
72.00,1.07,70
72.00,1.07,69
72.00,1.07,70
72.00,1.07,69
72.00,1.07,64
72.00,1.07,56
72.00,1.07,47
72.00,1.07,39
72.00,1.07,37
72.00,1.07,40
72.00,1.07,40
72.00,1.07,40
72.00,1.07,49
72.00,1.07,64
72.00,1.07,72
72.00,1.07,66
72.00,1.07,60
72.00,1.07,63
72.00,1.07,65
72.00,1.07,60
72.00,1.07,51
72.00,1.07,41
72.00,1.07,29
72.00,1.07,20
72.00,1.07,17
72.00,1.07,20
72.00,1.07,30
72.00,1.07,45
72.00,1.07,56
72.00,1.10,63
72.00,1.10,65
72.00,1.10,68
72.00,1.10,74
72.00,1.10,78
72.00,1.10,77
72.00,1.10,72
72.00,1.10,65
72.00,1.10,61
72.00,1.10,55
72.00,1.10,42
72.00,1.10,23
72.00,1.10,6
72.00,1.10,1
72.00,1.10,8
72.00,1.10,16
72.00,1.10,14
72.00,1.10,10
72.00,1.10,26
72.00,1.10,56
72.00,1.08,85
72.00,1.08,104
72.00,1.08,115
72.00,1.08,115
72.00,1.08,106
72.00,1.08,99
72.00,1.08,116
72.00,1.08,164
72.00,1.08,208
72.00,1.08,193
72.00,1.08,106
72.00,1.08,-15
72.00,1.08,-123
72.00,1.08,-198
72.00,1.08,-236
72.00,1.08,-230
72.00,1.08,-178
72.00,1.08,-87
72.00,1.08,17
72.00,1.08,108
72.00,1.08,189
72.00,1.08,254
72.00,1.08,288
72.00,1.08,280
72.00,1.08,236
72.00,1.08,169
72.00,1.08,91
72.00,1.08,18
72.00,1.08,-44
72.00,1.08,-88
72.00,1.08,-99
72.00,1.08,-79
72.00,1.08,-42
72.00,1.08,1
72.00,1.08,48
72.00,1.10,99
72.00,1.10,142
72.00,1.10,161
72.00,1.10,156
72.00,1.10,147
72.00,1.10,131
72.00,1.10,100
72.00,1.10,58
72.00,1.10,13
72.00,1.10,-29
72.00,1.10,-52
72.00,1.10,-54
72.00,1.10,-41
72.00,1.10,-19
72.00,1.10,4
72.00,1.10,24
72.00,1.10,43
72.00,1.10,54
72.00,1.10,58
72.00,1.10,57
72.00,1.10,52
72.00,1.10,51
72.00,1.10,59
72.00,1.06,71
72.00,1.06,77
72.00,1.06,76
72.00,1.06,73
72.00,1.06,75
72.00,1.06,78
72.00,1.06,76
72.00,1.06,67
72.00,1.06,58
72.00,1.06,52
72.00,1.06,47
72.00,1.06,45
72.00,1.06,49
72.00,1.06,50
72.00,1.06,46
72.00,1.06,37
72.00,1.06,33
72.00,1.06,37
72.00,1.06,44
72.00,1.06,51
72.00,1.06,56
72.00,1.06,58
72.00,1.06,62
72.00,1.06,66
72.00,1.06,68
72.00,1.06,66
72.00,1.06,56
72.00,1.06,41
72.00,1.06,34
72.00,1.06,34
72.00,1.06,28
72.00,1.06,25
72.00,1.06,35
72.00,1.06,52
72.00,1.12,68
72.00,1.12,77
72.00,1.12,81
72.00,1.12,78
72.00,1.12,70
72.00,1.12,62
72.00,1.12,56
72.00,1.12,52
72.00,1.12,48
72.00,1.12,44
72.00,1.12,37
72.00,1.12,25
72.00,1.12,12
72.00,1.12,9
72.00,1.12,18
72.00,1.12,30
72.00,1.12,37
72.00,1.12,42
72.00,1.12,49
72.00,1.12,54
72.00,1.12,60
72.00,1.07,64
72.00,1.07,63
72.00,1.07,62
72.00,1.07,71
72.00,1.07,105
72.00,1.07,169
72.00,1.07,237
72.00,1.07,260
72.00,1.07,205
72.00,1.07,87
72.00,1.07,-51
72.00,1.07,-174
72.00,1.07,-255
72.00,1.07,-277
72.00,1.07,-239
72.00,1.07,-158
72.00,1.07,-51
72.00,1.09,64
72.00,1.09,168
72.00,1.09,247
72.00,1.09,290
72.00,1.09,293
72.00,1.09,262
72.00,1.09,208
72.00,1.09,136
72.00,1.09,53
72.00,1.09,-21
72.00,1.09,-70
72.00,1.09,-88
72.00,1.09,-84
72.00,1.09,-68
72.00,1.09,-38
72.00,1.09,10
72.00,1.10,67
72.00,1.10,118
72.00,1.10,155
72.00,1.10,173
72.00,1.10,169
72.00,1.10,147
72.00,1.10,110
72.00,1.10,63
72.00,1.10,23
72.00,1.10,-9
72.00,1.10,-31
72.00,1.10,-42
72.00,1.10,-38
72.00,1.10,-26
72.00,1.10,-12
72.00,1.10,3
72.00,1.10,21
72.00,1.10,38
72.00,1.10,49
72.00,1.10,55
72.00,1.10,56
72.00,1.10,58
72.00,1.06,70
72.00,1.06,87
72.00,1.06,95
72.00,1.06,90
72.00,1.06,79
72.00,1.06,70
72.00,1.06,63
72.00,1.06,55
72.00,1.06,50
72.00,1.06,50
72.00,1.06,52
72.00,1.06,54
72.00,1.06,53
72.00,1.06,49
72.00,1.06,47
72.00,1.06,50
72.00,1.06,54
72.00,1.06,56
72.00,1.06,51
72.00,1.06,46
72.00,1.06,46
72.00,1.06,49
72.00,1.06,52
72.00,1.06,54
72.00,1.06,52
72.00,1.06,48
72.00,1.06,47
72.00,1.06,50
72.00,1.06,50
72.00,1.06,49
72.00,1.06,45
72.00,1.06,42
72.00,1.06,47
72.00,1.06,58
72.00,0.99,67
72.00,0.99,65
72.00,0.99,53
72.00,0.99,47
72.00,0.99,50
72.00,0.99,54
72.00,0.99,54
72.00,0.99,54
72.00,0.99,53
72.00,0.99,50
72.00,0.99,49
72.00,0.99,44
72.00,0.99,34
72.00,0.99,24
72.00,0.99,19
72.00,0.99,22
72.00,0.99,25
72.00,0.99,24
72.00,0.99,27
72.00,0.99,41
72.00,1.07,63
72.00,1.07,80
72.00,1.07,85
72.00,1.07,82
72.00,1.07,89
72.00,1.07,121
72.00,1.07,184
72.00,1.07,245
72.00,1.07,251
72.00,1.07,170
72.00,1.07,32
72.00,1.07,-110
72.00,1.07,-214
72.00,1.07,-266
72.00,1.07,-265
72.00,1.07,-215
72.00,1.07,-121
72.00,1.07,-3
72.00,1.09,114
72.00,1.09,215
72.00,1.09,283
72.00,1.09,308
72.00,1.09,288
72.00,1.09,233
72.00,1.09,160
72.00,1.09,83
72.00,1.09,10
72.00,1.09,-48
72.00,1.09,-83
72.00,1.09,-93
72.00,1.09,-80
72.00,1.09,-48
72.00,1.09,1
72.00,1.09,58
72.00,1.10,108
72.00,1.10,142
72.00,1.10,159
72.00,1.10,160
72.00,1.10,142
72.00,1.10,111
72.00,1.10,72
72.00,1.10,33
72.00,1.10,1
72.00,1.10,-18
72.00,1.10,-28
72.00,1.10,-29
72.00,1.10,-21
72.00,1.10,-8
72.00,1.10,5
72.00,1.10,18
72.00,1.10,29
72.00,1.10,37
72.00,1.10,47
72.00,1.10,56
72.00,1.07,64
72.00,1.07,66
72.00,1.07,66
72.00,1.07,67
72.00,1.07,71
72.00,1.07,75
72.00,1.07,75
72.00,1.07,73
72.00,1.07,72
72.00,1.07,70
72.00,1.07,64
72.00,1.07,53
72.00,1.07,41
72.00,1.07,39
72.00,1.07,49
72.00,1.11,62
72.00,1.11,68
72.00,1.11,65
72.00,1.11,60
72.00,1.11,56
72.00,1.11,52
72.00,1.11,48
72.00,1.11,46
72.00,1.11,43
72.00,1.11,38
72.00,1.11,37
72.00,1.11,43
72.00,1.11,48
72.00,1.11,49
72.00,1.11,51
72.00,1.11,54
72.00,1.11,51
72.00,1.11,48
72.00,1.11,48
72.00,1.11,47
72.00,1.11,44
72.00,1.11,41
72.00,1.11,44
72.00,1.11,54
72.00,1.05,64
72.00,1.05,71
72.00,1.05,76
72.00,1.05,79
72.00,1.05,73
72.00,1.05,61
72.00,1.05,50
72.00,1.05,37
72.00,1.05,20
72.00,1.05,4
72.00,1.05,-5
72.00,1.05,-3
72.00,1.05,4
72.00,1.05,14
72.00,1.05,31
72.00,1.05,56
72.00,1.10,80
72.00,1.10,91
72.00,1.10,97
72.00,1.10,120
72.00,1.10,173
72.00,1.10,240
72.00,1.10,275
72.00,1.10,235
72.00,1.10,121
72.00,1.10,-24
72.00,1.10,-161
72.00,1.10,-257
72.00,1.10,-291
72.00,1.10,-265
72.00,1.10,-191
72.00,1.10,-85
72.00,1.10,36
72.00,1.09,148
72.00,1.09,237
72.00,1.09,291
72.00,1.09,304
72.00,1.09,282
72.00,1.09,232
72.00,1.09,164
72.00,1.09,86
72.00,1.09,9
72.00,1.09,-56
72.00,1.09,-104
72.00,1.09,-127
72.00,1.09,-115
72.00,1.09,-70
72.00,1.09,-8
72.00,1.09,52
72.00,1.10,106
72.00,1.10,149
72.00,1.10,177
72.00,1.10,186
72.00,1.10,175
72.00,1.10,142
72.00,1.10,97
72.00,1.10,53
72.00,1.10,11
72.00,1.10,-24
72.00,1.10,-43
72.00,1.10,-47
72.00,1.10,-42
72.00,1.10,-32
72.00,1.10,-18
72.00,1.10,-2
72.00,1.10,16
72.00,1.10,34
72.00,1.10,50
72.00,1.08,65
72.00,1.08,77
72.00,1.08,86
72.00,1.08,94
72.00,1.08,99
72.00,1.08,99
72.00,1.08,90
72.00,1.08,73
72.00,1.08,52
72.00,1.08,42
72.00,1.08,42
72.00,1.08,43
72.00,1.08,46
72.00,1.08,52
72.00,1.08,58
72.00,1.08,56
72.00,1.08,50
72.00,1.08,50
72.00,1.08,55
72.00,1.08,62
72.00,1.08,67
72.00,1.08,67
72.00,1.08,59
72.00,1.08,46
72.00,1.08,31
72.00,1.08,24
72.00,1.08,26
72.00,1.08,35
72.00,1.08,46
72.00,1.08,57
72.00,1.13,65
72.00,1.13,67
72.00,1.13,68
72.00,1.13,65
72.00,1.13,58
72.00,1.13,50
72.00,1.13,44
72.00,1.13,39
72.00,1.13,36
72.00,1.13,38
72.00,1.13,44
72.00,1.13,50
72.00,1.13,60
72.00,1.12,73
72.00,1.12,79
72.00,1.12,76
72.00,1.12,66
72.00,1.12,51
72.00,1.12,35
72.00,1.12,18
72.00,1.12,2
72.00,1.12,-8
72.00,1.12,-9
72.00,1.12,-3
72.00,1.12,14
72.00,1.12,44
72.00,1.12,77
72.00,1.12,103
72.00,1.12,115
72.00,1.12,118
72.00,1.12,125
72.00,1.12,155
72.00,1.12,212
72.00,1.12,250
72.00,1.12,214
72.00,1.12,99
72.00,1.12,-45
72.00,1.12,-172
72.00,1.12,-250
72.00,1.12,-271
72.00,1.12,-238
72.00,1.12,-162
72.00,1.12,-61
72.00,1.12,46
72.00,1.09,147
72.00,1.09,234
72.00,1.09,287
72.00,1.09,294
72.00,1.09,256
72.00,1.09,190
72.00,1.09,121
72.00,1.09,57
72.00,1.09,-4
72.00,1.09,-52
72.00,1.09,-72
72.00,1.09,-68
72.00,1.09,-46
72.00,1.09,-9
72.00,1.09,32
72.00,1.11,66
72.00,1.11,92
72.00,1.11,114
72.00,1.11,131
72.00,1.11,135
72.00,1.11,123
72.00,1.11,100
72.00,1.11,74
72.00,1.11,47
72.00,1.11,18
72.00,1.11,-3
72.00,1.11,-11
72.00,1.11,-9
72.00,1.11,-4
72.00,1.11,1
72.00,1.11,6
72.00,1.11,9
72.00,1.11,10
72.00,1.11,14
72.00,1.11,22
72.00,1.11,32
72.00,1.11,42
72.00,1.11,54
72.00,1.06,73
72.00,1.06,93
72.00,1.06,103
72.00,1.06,100
72.00,1.06,94
72.00,1.06,91
72.00,1.06,85
72.00,1.06,74
72.00,1.06,60
72.00,1.06,48
72.00,1.06,37
72.00,1.06,31
72.00,1.06,28
72.00,1.06,29
72.00,1.06,35
72.00,1.06,45
72.00,1.06,55
72.00,1.06,60
72.00,1.06,60
72.00,1.06,58
72.00,1.06,56
72.00,1.06,53
72.00,1.06,50
72.00,1.06,46
72.00,1.06,46
72.00,1.06,50
72.00,1.06,53
72.00,1.06,52
72.00,1.06,49
72.00,1.06,45
72.00,1.06,43
72.00,1.06,41
72.00,1.06,46
72.00,1.06,54
72.00,1.06,59
72.00,1.06,60
72.00,0.97,62
72.00,0.97,63
72.00,0.97,64
72.00,0.97,64
72.00,0.97,57
72.00,0.97,49
72.00,0.97,44
72.00,0.97,43
72.00,0.97,44
72.00,0.97,43
72.00,0.97,36
72.00,0.97,24
72.00,0.97,14
72.00,0.97,10
72.00,0.97,14
72.00,0.97,30
72.00,0.97,49
72.00,1.09,64
72.00,1.09,74
72.00,1.09,76
72.00,1.09,73
72.00,1.09,63
72.00,1.09,56
72.00,1.16,73
72.00,1.16,132
72.00,1.16,213
72.00,1.16,265
72.00,1.16,238
72.00,1.16,132
72.00,1.16,-7
72.00,1.16,-133
72.00,1.16,-220
72.00,1.16,-258
72.00,1.16,-249
72.00,1.16,-196
72.00,1.16,-104
72.00,1.16,10
72.00,1.11,124
72.00,1.11,222
72.00,1.11,286
72.00,1.11,308
72.00,1.11,284
72.00,1.11,225
72.00,1.11,148
72.00,1.11,69
72.00,1.11,-2
72.00,1.11,-58
72.00,1.11,-90
72.00,1.11,-93
72.00,1.11,-73
72.00,1.11,-34
72.00,1.11,19
72.00,1.11,73
72.00,1.11,122
72.00,1.11,156
72.00,1.11,166
72.00,1.11,153
72.00,1.11,122
72.00,1.11,85
72.00,1.11,54
72.00,1.11,30
72.00,1.11,6
72.00,1.11,-14
72.00,1.11,-27
72.00,1.11,-32
72.00,1.11,-25
72.00,1.11,-9
72.00,1.11,10
72.00,1.11,24
72.00,1.11,32
72.00,1.11,40
72.00,1.11,50
72.00,1.07,64
72.00,1.07,76
72.00,1.07,81
72.00,1.07,80
72.00,1.07,76
72.00,1.07,67
72.00,1.07,59
72.00,1.07,56
72.00,1.07,60
72.00,1.14,66
72.00,1.14,69
72.00,1.14,68
72.00,1.14,66
72.00,1.14,65
72.00,1.14,65
72.00,1.14,60
72.00,1.14,48
72.00,1.14,38
72.00,1.14,38
72.00,1.14,42
72.00,1.14,45
72.00,1.14,46
72.00,1.14,47
72.00,1.14,48
72.00,1.14,50
72.00,1.14,53
72.00,1.14,51
72.00,1.14,47
72.00,1.14,46
72.00,1.14,50
72.00,1.14,52
72.00,1.14,53
72.00,1.14,51
72.00,1.14,51
72.00,1.14,53
72.00,1.14,52
72.00,1.14,49
72.00,1.14,43
72.00,1.14,41
72.00,1.14,45
72.00,1.14,51
72.00,1.14,55
72.00,1.14,59
72.00,0.99,65
72.00,0.99,72
72.00,0.99,73
72.00,0.99,68
72.00,0.99,57
72.00,0.99,43
72.00,0.99,33
72.00,0.99,32
72.00,0.99,33
72.00,0.99,33
72.00,0.99,31
72.00,0.99,31
72.00,0.99,29
72.00,0.99,25
72.00,0.99,22
72.00,0.99,27
72.00,0.99,40
72.00,0.99,56
72.00,1.09,70
72.00,1.09,79
72.00,1.09,89
72.00,1.09,109
72.00,1.09,155
72.00,1.09,221
72.00,1.09,260
72.00,1.09,229
72.00,1.09,128
72.00,1.09,-8
72.00,1.09,-139
72.00,1.09,-233
72.00,1.09,-276
72.00,1.09,-264
72.00,1.09,-202
72.00,1.09,-99
72.00,1.09,24
72.00,1.09,137
72.00,1.09,225
72.00,1.09,282
72.00,1.09,304
72.00,1.09,286
72.00,1.09,233
72.00,1.09,157
72.00,1.09,71
72.00,1.09,-8
72.00,1.09,-65
72.00,1.09,-92
72.00,1.09,-97
72.00,1.09,-78
72.00,1.09,-36
72.00,1.09,19
72.00,1.11,75
72.00,1.11,124
72.00,1.11,155
